Hour,E_BATT-LDES_1000HR,E_BATT-LDES_100HR,E_BATT-LION_2HR,E_BATT-LION_4HR,E_NUC-SMR,E_WIND
89,0.00330679870644453,16.692875587785895,44.43717291289121,0.0742674363921082,1220.9748554708508,441.8639486856839
90,0.00313445450650721,0.0011105988228138565,0.001608761427565083,0.001536846621835983,1220.9747960055847,403.6070301832377
91,0.0031279012458573373,0.0011028162651473081,0.0015905600340434035,0.00155227058365716,1220.9747844045532,647.9502455965771
92,0.003129534500491007,0.0011176128602330099,0.001668900353384335,0.0016311058662900905,1220.9747864130134,409.35168711426826
93,0.0031296063962433073,0.0011197682586699433,0.0016945498878968785,0.0016672998894142232,1220.9747845948684,374.15704037750163
94,0.0031294483440719232,0.0011064660725989828,0.0016943176376286214,0.0016848542699353965,1220.9747812917367,383.8120394363688
95,0.00312847762738079,0.001109648752078602,0.0017482893793295303,0.0017326914960415312,1220.9747737679031,362.10119487949805
96,0.0031204912643973018,0.001095759766346386,0.0016915268386684243,0.0016262238052078806,1220.9746298817142,618.4185622491138
97,0.003120810006858817,0.0011176374610341964,0.0021247358464632758,0.001684006318465875,1220.9746844560304,322.0321931213083
98,0.003121760607393789,0.0011075794623420737,0.0016396017977530054,0.0016534142027433607,1220.9746687845613,347.5209720558728
99,0.0031204095714813195,0.001092344955370667,0.0016676363894347556,0.0016230847830341626,1220.9745318970274,555.4076458248276
100,0.0031215208075491435,0.0010997645077545975,0.0018031175608069975,0.0016488174827919192,1220.9746774316834,327.7003179170604
101,0.0031201222040982517,0.0010887030832905393,0.0016016983532015782,0.001603990651401483,1220.9743491741976,763.3289295115336
102,0.003123801912099952,0.0011175693475512134,0.002558836474385621,0.0019214730876693615,1220.9747685731459,63.79578647657484
103,0.003123885496373963,0.001113928464401729,0.001998999601240439,0.0018007706050127026,1220.9747680061182,314.34232317950034
104,0.003123171227712218,0.0010886063033325448,0.001606616381453061,0.0016091441042026746,1220.9747257154484,805.9040227996162
105,0.0031353450116592386,0.001105930543323277,0.0019364722464769988,0.0018268043033597124,1220.9747974830566,176.77987419489546
106,0.00313467802358216,0.0011023012376008459,0.0017653568898829003,0.0017017369854602006,1220.9747976516699,347.19514162156617
107,0.0031309714324067105,0.001096469497204074,0.0015731469081551816,0.001555357650740224,1220.97479674193,796.6616382965709
108,0.0032662290231422184,0.003719882093182565,81.57375760252471,0.04724505666211066,1220.9748419967405,259.0622275943864
109,0.003268138893812844,0.0037398253094975808,295.84584603814307,0.04220545650623897,1220.9748423610142,64.85357988574222
110,0.0031350189935214104,0.0011018867612874862,0.0015690820956065273,0.0015127248122856107,1220.9747979431277,625.6905633077083
111,0.00313483804903258,0.001101080124940001,0.0015655250163506688,0.0014939639053467917,1220.9747979583303,801.4929375452651
112,0.0031369377088806072,0.001104868679911435,0.0015734641179949987,0.0014703926170064267,1220.9747984881008,467.8565307513008
113,0.003314203530061888,107.03467752260102,255.01861861656678,0.08442042104353144,1220.9748574984803,80.15422503234342
114,0.0031887640009066708,0.001468971671303077,0.0014747439631670623,0.0014913979689813474,1220.9748159544915,670.1465566575727
115,0.003313556715547216,47.26503761051451,69.87983618731585,0.05876656508693736,1220.9748575244057,392.7883018349423
116,0.003314470416040626,80.44682167854535,110.70633107981038,0.05145263938411246,1220.9748576488826,306.12096163783843
117,0.003315141043516274,139.4673049366564,176.18927469337527,0.0479661770669805,1220.9748577537098,184.42105996515758
118,0.0031890442385818798,0.0014675967774360576,0.0014698269765548646,0.001436195086481033,1220.9748161299433,839.0279051335602
119,0.003315919625253792,212.41273063377807,216.3332008230564,0.0436775611158387,1220.9748578765832,44.41486222543295
120,0.0031903954694669306,0.0014714119882351117,0.001474836206116568,0.0014330446805168246,1220.9748163821216,537.351218552019
121,0.003307735609553265,2.9837342617990745,3.014498135700328,0.035651082850158014,1220.974857157655,481.7820390483538
122,0.003316302571950681,215.89070389223153,223.85794326308587,0.03842229848899653,1220.974857979512,31.39119630971841
123,0.0031896613162689107,0.001467027439019393,0.001469089858528857,0.0014178893443039585,1220.9748163432894,830.3848798495846
124,0.003190599556196049,0.0014697950805335753,0.0014735383943091497,0.0014178006902893787,1220.9748164988175,560.2679009228682
125,0.0031906175481568656,0.0014692858886881774,0.001472143965608575,0.0014080918321943475,1220.97481652266,650.5213874364543
126,0.003315542557262639,88.4574392208939,32.35927046485707,0.0277536358785825,1220.974858012555,307.7935680372292
127,0.00331699100911938,199.9940683094671,30.310642434147994,0.024924019702375348,1220.9748581379608,247.06985530881312
128,0.003192702558547889,0.0014746825786896805,0.0014716122082836292,0.001371187990033394,1220.9748168235617,644.7070026394653
129,0.0031946187382681747,0.0014833629375708257,0.0014740239041039333,0.0013512421366841474,1220.9748170742148,647.2831958012654
130,0.003321686830277299,308.3393920218556,0.003395316377491141,0.0032004939431888165,1220.974858452533,352.1168021446471
131,0.003319688413517938,187.66245876261414,0.001983442911697916,0.001958536765700477,1220.9748583443495,493.8354285874922
132,0.0034234997834878826,412.25745539260635,141.83252520308653,0.09014693246092935,1220.974893305084,130.37024992210613
133,0.003423193049149626,412.2574500787058,20.37532184083531,0.08318311873071586,1220.9748932914295,248.61693874172087
134,0.0033227325708448515,188.70701473896088,0.0012494730567379525,0.0012719138563759068,1220.9748585337927,494.94657276766355
135,0.0033259664722589464,339.08140109516006,0.0012684895200111466,0.0012958789658018073,1220.9748587457116,324.3693066317594
136,0.003325855862614242,334.7578375557027,0.0012618249710012533,0.0012798373628330351,1220.9748587378963,366.787964892778
137,0.003424396471158505,412.25745774649255,60.79779928824317,0.06491079457319865,1220.9748934475292,307.88407221171775
138,0.003893079351856081,412.26015049279306,373.4198626776225,0.1286024965565915,1220.9750870688952,82.11648869218986
139,0.003424938994803562,412.2574612350776,198.41622107530978,0.06366586871746827,1220.9748935096172,229.9841556903187
140,0.003320291707711307,72.13525042243909,0.0012510283849944738,0.001252780765694592,1220.974858491339,764.7533901350433
141,0.00331984717256033,32.72601604336924,0.0012510497518534482,0.0012570335094990092,1220.9748584746878,763.0423852318461
142,0.0034221494487984634,412.2574581783494,74.98981529771453,0.07357029804023354,1220.974893320831,218.53025388712783
143,0.003317555910922691,1.7940380195379855,0.0012509953371015853,0.001259243975772778,1220.974858154625,797.894606104733
144,0.0033171477273718545,1.7558948888750736,0.0012503212484877904,0.0012653860664468182,1220.9748581405577,813.1128244840817
145,0.0033171189915966012,1.7497373388869757,0.0012501101675632886,0.00127049662080096,1220.9748581361562,757.3668954176222
146,0.0033220124170100446,288.35990505694605,0.0012736467549534227,0.0012947435920729268,1220.9748586068863,187.30054337181411
147,0.0033228623618763646,302.27853561122714,0.0012786627184168487,0.0013014152413625712,1220.9748586554897,223.0020132528281
148,0.003320722241972921,155.15271259450824,0.0012635941336670332,0.0012941443220247672,1220.9748585521816,371.3361873388966
149,0.00332624494541825,357.4340771277202,0.001401956486806533,0.0013956207090400805,1220.974858954393,178.54897848856476
150,0.00331892684397705,1.8932385822706674,0.0012515350726284655,0.0012844340519640065,1220.9748582727448,606.078176504538
151,0.00332068442215171,58.8177429669856,0.0012608235317894383,0.0012944447484041484,1220.9748585850912,515.6092247147506
152,0.003422036381551216,412.257436360486,30.031848373248177,0.08665899335606757,1220.9748931983806,160.5455781469136
153,0.0033212117915563943,43.37915245074911,0.0012597066954359978,0.0012970703338610508,1220.9748586219355,644.171919193433
154,0.003323353178820189,247.28738172831686,0.001264769057887001,0.0013064491703734479,1220.9748587238162,493.43098372248534
155,0.0034242729694967918,412.25744867650684,297.2183412339414,0.09143225950435822,1220.9748933488925,43.88455426383349
156,0.0033216273704743736,10.51458377415733,0.0012575556424577106,0.0013092342285137958,1220.9748586267817,740.7994685757827
157,0.003327129672181824,319.5155200078496,0.0013005393961876281,0.001375794242857687,1220.9748589830942,411.90079940251894
158,0.0033274708054601035,329.2512104804631,0.0013147032809213536,0.0014022866593157027,1220.974859020291,362.0659127078846
159,0.0033233780726831183,205.10722712450573,0.0012620195010150147,0.0013337140337160015,1220.974858742719,463.04001658151753
160,0.0033223136573119587,34.55244168449599,0.001259074218149941,0.0013350511551499437,1220.9748586972871,646.8116119650217
161,0.003423955918420982,412.25744263213153,196.3132058579983,0.10114586681859677,1220.9748933376848,175.36659749205845
162,0.0033256264561333003,267.9532470715177,0.0012715375480213174,0.0013726079794066958,1220.974834763911,623.1257785350975
163,0.003323908181467202,164.40143885571325,0.0012634547518246362,0.001375298833016485,1220.9748587660752,709.8945393210449
164,0.0033285297059108773,323.80700939750807,0.001351383309219522,0.0015191358249065862,1220.9748590845713,526.8362928024264
165,0.0034236906848107576,412.25743503420415,123.16949156265254,0.10875648119977628,1220.9748932899363,252.7587297788594
166,0.0033241250401932457,204.9583184029036,0.0025108979031457364,0.002522744937264484,1220.9748587464837,503.96664659681414
167,0.0032003566800454172,0.0014717216727127606,0.001467722942879161,0.0013324641797995576,1220.9748174651238,707.2104587247964
168,0.003212096234439384,0.0016146362608065838,0.0016099607218537728,0.0014914491236184832,1220.9748212148875,493.26238304213575
169,0.0031996790475769302,0.0014686174559897529,0.0014668687027178974,0.0013686889495913214,1220.9748173636892,709.3333975050484
170,0.0033246332811114197,247.72360566797246,175.49693326817024,0.025105172472412812,1220.974858783564,22.11115048443924
171,0.003322959931153036,75.52291841990711,83.59382107852547,0.026525574665568864,1220.9748587053473,258.90548938259326
172,0.003200733227934345,0.0014691259833808643,0.0014697772967994089,0.0013937361147163697,1220.974817376598,487.9380922150191
173,0.0031992732326371763,0.001464178350920467,0.0014638071983242337,0.0013919094535223724,1220.9748172223283,835.57482631415
174,0.0032000466876610087,0.0014655610096167672,0.0014659196166905523,0.0013930864107681302,1220.9748172733682,755.4787754382778
175,0.003325864991608041,282.5449770530953,121.13237766398768,0.02905138618503706,1220.9748587894858,94.07734963481109
176,0.0033265096591381296,314.81888547033947,123.4090713292686,0.028339684349458327,1220.974858811069,144.67929299446288
177,0.0033265889195879506,292.321505772976,79.11674378504445,0.02796122245889957,1220.974858807277,241.08873843556017
178,0.003327202932164444,328.3054447179901,138.42153022205574,0.028461383989597095,1220.9748588307887,139.19140843700464
179,0.0032030243278809625,0.0014687788404407925,0.0014669402570313174,0.0013920452123208453,1220.9748174136814,761.5557687954122
180,0.0032034907414946745,0.0014689629244198604,0.00146721290023726,0.0013908574187973424,1220.9748174243452,712.9660899367113
181,0.003326830890908994,201.5128878862755,42.52496679340524,0.026719630033251958,1220.9748587833426,294.07034733055025
182,0.0033280977798061592,333.4889619324617,105.7660390604576,0.026088336091856436,1220.9748588242774,36.25506171717371
183,0.0033242155408509675,46.455714165305345,21.483765409198234,0.02488403730174658,1220.9748586368191,395.4451194226924
184,0.0033268464656668354,111.384910831,29.911810595821077,0.02491665078522865,1220.974858739747,363.28406174260306
185,0.0033291871885321412,322.96066838855677,79.14827593478083,0.025704484200331546,1220.9748588147595,172.06481405673068
186,0.0033281451798439702,111.37369646901458,31.194054464371966,0.025985616231184873,1220.974858738805,500.3035025639603
187,0.003329624014872656,245.30092436366678,49.351023511954715,0.027584606299395093,1220.9748587640195,302.6940958895466
188,0.0033280714287901784,66.55916007844284,29.398155092673633,0.029459304398894975,1220.9748586417652,455.42544634630127
189,0.0033303697915899413,190.9290693825075,56.94928666787099,0.03365531736793198,1220.974858677665,254.8405349158171
190,0.003331210454082447,163.90330850649633,78.69554098290664,0.04116938420273013,1220.974858609559,180.98840694262634
191,0.0033246723926571298,17.139877206044,30.198730883566906,0.058325332653002285,1220.9748536686855,257.15344436803343
192,0.003131694356756398,0.0011939397137460093,0.0017411548667900455,0.0015508277581258673,1220.9746683900014,519.7543923340929
193,0.0031319347410564014,0.0011613170277795703,0.001682771085029305,0.0015704473185044108,1220.9743866776594,818.00548341955
194,0.003133039548673803,0.0012137154596778433,0.0019343628084950227,0.0016542317382357253,1220.974665127198,250.79484252603143
195,0.0031328129449411037,0.0011539035044664345,0.001670741472249482,0.0015982633392291382,1220.9743020014214,840.2616623509582
196,0.0031338399321217815,0.001196355308716036,0.0018727288977249787,0.0016656208169023956,1220.9746574609424,275.55836141383173
197,0.003134731872377355,0.0012116527562592487,0.0019821321813321283,0.0016967905628124356,1220.974692279074,156.65732138620544
198,0.0031343068614683553,0.0011611945798153257,0.0017139875635916082,0.0016274730914654625,1220.97458204299,613.0226000933642
199,0.0031348731892260917,0.0011711900641047151,0.0017557833715481923,0.001641844297514311,1220.974659306974,610.0979484669223
200,0.0031355829232499037,0.0011943172465055602,0.0018607237443331844,0.0016714100916773351,1220.9747145727104,447.1679700924411
201,0.0031355784112936736,0.0011658292958007452,0.0017122599115723758,0.0016204187912752597,1220.9746876716722,731.7460002287729
202,0.0031362824237002335,0.0011887145360746992,0.0017621368750715787,0.0016373540278789387,1220.9747300802287,514.5665025016287
203,0.00326393825868129,0.003964418807325665,249.871369635581,0.04078732321062883,1220.9748011705813,111.83759600956688
204,0.00313735076110468,0.001203147731715795,0.0017571976325561932,0.0016199258564731608,1220.974747702268,432.88855780266744
205,0.0032642774347062874,0.003874125169465477,87.05750173884277,0.03035824678522017,1220.9748012975817,271.90284867005045
206,0.0031374135492368044,0.0011638904044049675,0.0016584777700679044,0.001531891938559312,1220.9747358812408,795.4927183674744
207,0.0032625198948162118,0.003842901349368677,16.251901792621258,0.02077525930552818,1220.9748051113413,344.0622364818779
208,0.003138687473638642,0.0011862157516914344,0.0016774594063414998,0.0014850693302115197,1220.9747574303747,585.5023111581202
209,0.0033086747889779704,154.94541091837505,175.22961311021552,0.0926084159073548,1220.9748317212502,90.93769654043462
210,0.0033091201510123906,199.59321183633327,164.36152793185315,0.08747455745351214,1220.9748335210143,181.56644413248017
211,0.003309573018567407,252.3827535827185,206.09865010345817,0.08569638227415137,1220.974835271273,72.5016688318623
212,0.003190372586148373,0.0016190076524778608,0.0015926900470309973,0.0016259156635811914,1220.9747879825477,555.0517809218376
213,0.0033095988923514527,69.62575104106868,85.37165001046472,0.08514218141820848,1220.9748332244974,395.5459270344346
214,0.003309732941992051,48.960738058525344,76.50564430496499,0.08687517059208315,1220.9748332590352,369.3391151446323
215,0.0031903964189359756,0.0015499289733380086,0.0015564271061576185,0.0016067653865516345,1220.9747866790578,695.2417741680148
216,0.003310627362084555,107.17812522585996,283.88079327300244,0.09610813403796943,1220.9748365022585,40.75149045343886
217,0.0031460437968021393,0.0012233980895450369,0.0016932511039261643,0.0014045529216008723,1220.9747739698332,465.4172730816964
218,0.0031454653248940965,0.0011934494220669563,0.001648549155356711,0.001389722182545959,1220.974771810356,648.0403320960106
219,0.003146016215086965,0.0011946495539717345,0.0016580791382714466,0.001395024123464028,1220.9747730960812,579.2783274014729
220,0.003145933349142805,0.001183075114065328,0.001630257131100961,0.0013758357909669024,1220.9747719595803,754.8268825141015
221,0.003148800783998581,0.0012373656702254886,0.0016923451278611783,0.0014097535611218694,1220.974777825037,413.4771768854631
222,0.003312333698964266,134.49022620766763,102.06429969584528,0.07189607591014387,1220.9748394215906,227.8523273661573
223,0.0033131476233617427,251.45035370364084,104.32560702092817,0.058489454619377386,1220.9748409578012,264.1026146826917
224,0.0033145179891060127,343.3367866389066,250.13364422484057,0.05253365243827333,1220.9748430831885,84.70581891703964
225,0.0033138669350982744,272.398851855164,102.46636593400264,0.048873192946179,1220.9748416917669,270.99718725248573
226,0.0031966091751158177,0.001580848159631567,0.0015521639191126756,0.0015198470381399879,1220.974796621907,703.8417269972947
227,0.0033133218783327665,47.9768599376458,32.84095998946561,0.04478842217031938,1220.9748399718485,463.1374814934809
228,0.003314066507831141,164.91310580782462,79.28546514907129,0.0446630210565445,1220.9748412560566,254.78296326693837
229,0.0033141733884805035,134.81392420606082,85.77997807520899,0.0457270222073445,1220.9748411669184,253.7767467198312
230,0.003197508649063567,0.0015418356105280542,0.0015465662004098568,0.0015051264762713937,1220.9747958382172,638.1571680975707
231,0.0031980039215880576,0.0015421470471724587,0.001550571433525452,0.001510818031994863,1220.974796115775,570.953635873645
232,0.003314523182236704,61.55170444111983,78.1668429436484,0.0503260901226144,1220.9748407028558,285.8453453134281
233,0.003198772496273405,0.0015326469188880053,0.001535295827333194,0.001507361413232338,1220.9747958993025,801.642595777593
234,0.0033164629304788928,264.843474474301,230.18135570847113,0.054162751642271495,1220.974843018424,132.290863209747
235,0.0033152163502345546,27.964483615712115,26.54233167095838,0.05620610610996487,1220.9748405057207,535.7039447258787
236,0.003317415555611046,307.167713897471,258.5403725529164,0.06469155196418722,1220.974843543566,2.3888710271129776
237,0.0032000852136451234,0.0015367619638758296,0.0015528669633450454,0.0015684673619317565,1220.9747936867896,707.2402628153458
238,0.003315706140390243,124.79887463324056,204.98809928454972,0.08708717379786357,1220.9748395258327,125.54264579445014
239,0.0006034398428066841,0.02907313595737026,0.040993610976698826,0.010664735231412256,1211.9079740638267,767.5021882160847
240,0.0006038994318753691,0.029150284553244317,0.041074968975120585,0.013090362399011282,1211.8928663459342,636.8808627345613
241,0.0006042177852042082,0.029107822552476972,0.04086864747852403,0.014465694401609441,1211.2830026995705,770.1078318229168
242,0.0006184905131321082,0.10724340854323852,330.3458899060544,0.027349926998425637,1220.9363975872413,19.061815948037
243,0.0006051027719698684,0.029104368599808344,0.04059282080683395,0.016231103189763067,1210.9148259182712,830.2063321935398
244,0.0006191016839673758,0.10266857247912974,170.63197793721804,0.030256755402009804,1220.936004682461,199.47618177216296
245,0.0006066137678669935,0.02940944176928535,0.0411101656591759,0.017528033161494847,1213.1269910981898,547.921415994052
246,0.0006071204901555286,0.029425650525913453,0.04102275700576079,0.017804156469195465,1213.223781721883,612.713774928919
247,0.0006262853687397876,88.33265257937362,289.67564283350634,0.042243693679300816,1220.9468189702611,114.54572232621867
248,0.0006124706897587878,0.03861165268660831,0.03890011111830665,0.021568010361602923,1220.8677934304776,685.0598169586606
249,0.0006270686131606048,59.59856703474613,170.0332905555824,0.04284089149692852,1220.9467505938708,280.86250230150137
250,0.0006279687872975382,141.25498763792797,246.00880361666026,0.04417141745143152,1220.946816724294,89.45478655510712
